Date,Open,High,Low,Close,Volume
3/13/2023 16:00:00,247.4,257.91,245.73,253.92,33339721
3/14/2023 16:00:00,256.75,261.07,255.86,260.79,33620293
3/15/2023 16:00:00,259.98,266.48,259.21,265.44,46028047
3/16/2023 16:00:00,265.21,276.56,263.28,276.2,54832140
3/17/2023 16:00:00,278.26,283.33,276.32,279.43,69527371
3/20/2023 16:00:00,276.98,277.48,269.85,272.23,43466649
3/21/2023 16:00:00,274.88,275,269.52,273.78,34558704
3/22/2023 16:00:00,273.4,281.04,272.18,272.29,34873330
3/23/2023 16:00:00,277.94,281.06,275.2,277.66,36610879
3/24/2023 16:00:00,277.24,280.63,275.28,280.57,28199962
3/27/2023 16:00:00,280.5,281.46,275.52,276.38,26840212
3/28/2023 16:00:00,275.79,276.14,272.05,275.23,21878647
3/29/2023 16:00:00,278.96,281.14,278.41,280.51,25087032
3/30/2023 16:00:00,284.23,284.46,281.48,284.05,25053410
3/31/2023 16:00:00,283.73,289.27,283,288.3,32765976
4/3/2023 16:00:00,286.52,288.27,283.95,287.23,24883342
4/4/2023 16:00:00,287.23,290.45,285.67,287.18,25824299
4/5/2023 16:00:00,285.85,287.15,282.92,284.34,22064770
4/6/2023 16:00:00,283.21,292.08,282.03,291.6,29770334
4/10/2023 16:00:00,289.21,289.6,284.71,289.39,23102994
4/11/2023 16:00:00,285.75,285.98,281.64,282.83,27276589
4/12/2023 16:00:00,284.79,287.01,281.96,283.49,27403432
4/13/2023 16:00:00,283.59,289.9,283.17,289.84,24222678
4/14/2023 16:00:00,287,288.48,283.69,286.14,20987917
4/17/2023 16:00:00,289.93,291.6,286.16,288.8,23836223
4/18/2023 16:00:00,291.57,291.76,287.01,288.37,20161845
4/19/2023 16:00:00,285.99,289.05,284.54,288.45,17150271
4/20/2023 16:00:00,285.25,289.03,285.08,286.11,23244363
4/21/2023 16:00:00,285.01,286.27,283.06,285.76,21676387
4/24/2023 16:00:00,282.09,284.95,278.72,281.77,26611014
4/25/2023 16:00:00,279.51,281.6,275.37,275.42,45772236
4/26/2023 16:00:00,296.7,299.57,292.73,295.37,64599182
4/27/2023 16:00:00,295.97,305.2,295.25,304.83,46462638
4/28/2023 16:00:00,304.01,308.93,303.31,307.26,36469613
5/1/2023 16:00:00,306.97,308.6,305.15,305.56,21294115
5/2/2023 16:00:00,307.76,309.18,303.91,305.41,26404431
5/3/2023 16:00:00,306.62,308.61,304.09,304.4,22360754
5/4/2023 16:00:00,306.24,307.76,303.4,305.41,22519907
5/5/2023 16:00:00,305.72,311.97,304.27,310.65,28197052
5/8/2023 16:00:00,310.13,310.2,306.09,308.65,21318613
5/9/2023 16:00:00,308,310.04,306.31,307,21340829
5/10/2023 16:00:00,308.62,313,307.67,312.31,30078044
5/11/2023 16:00:00,310.1,311.12,306.26,310.11,31680179
5/12/2023 16:00:00,310.55,310.65,306.6,308.97,19774696
5/15/2023 16:00:00,309.1,309.9,307.59,309.46,16336547
5/16/2023 16:00:00,309.83,313.71,309.83,311.74,26730347
5/17/2023 16:00:00,312.29,314.43,310.74,314,24315012
5/18/2023 16:00:00,314.53,319.04,313.72,318.52,27275991
5/19/2023 16:00:00,316.74,318.75,316.37,318.34,27546701
5/22/2023 16:00:00,318.6,322.59,318.01,321.18,24115664
5/23/2023 16:00:00,320.03,322.72,315.25,315.26,30797173
5/24/2023 16:00:00,314.73,316.5,312.61,313.85,23384887
5/25/2023 16:00:00,323.24,326.9,320,325.92,43301743
5/26/2023 16:00:00,324.02,333.4,323.88,332.89,36630633
5/30/2023 16:00:00,335.23,335.74,330.52,331.21,29503070
5/31/2023 16:00:00,332.29,335.94,327.33,328.39,45950553
6/1/2023 16:00:00,325.93,333.53,324.72,332.58,26773851
6/2/2023 16:00:00,334.25,337.5,332.55,335.4,25873769
6/5/2023 16:00:00,335.22,338.56,334.66,335.94,21307053
6/6/2023 16:00:00,335.33,335.37,332.17,333.68,20396223
6/7/2023 16:00:00,331.65,334.49,322.5,323.38,40717129
6/8/2023 16:00:00,323.94,326.64,323.35,325.26,23277708
6/9/2023 16:00:00,324.99,329.99,324.41,326.79,22528950
6/12/2023 16:00:00,328.58,332.1,325.16,331.85,24306753
6/13/2023 16:00:00,334.47,336.98,330.39,334.29,22951279
6/14/2023 16:00:00,334.34,339.04,332.81,337.34,26003791
6/15/2023 16:00:00,337.48,349.84,337.2,348.1,38899075
6/16/2023 16:00:00,351.32,351.47,341.95,342.33,46551985
6/20/2023 16:00:00,339.31,342.08,335.86,338.05,26375407
6/21/2023 16:00:00,336.37,337.73,332.07,333.56,25117799
6/22/2023 16:00:00,334.12,340.12,333.34,339.71,23556764
6/23/2023 16:00:00,334.36,337.96,333.45,335.02,23146901
6/26/2023 16:00:00,333.72,336.11,328.49,328.6,21520582
6/27/2023 16:00:00,331.86,336.15,329.3,334.57,24354110
6/28/2023 16:00:00,334.66,337.98,333.81,335.85,20259523
6/29/2023 16:00:00,334.71,336.11,332.62,335.05,16997042
6/30/2023 16:00:00,337.75,342.73,337.2,340.54,26832756
7/3/2023 13:05:00,339.19,340.9,336.57,337.99,12508692
7/5/2023 16:00:00,335.09,341.65,334.73,338.15,18172378
7/6/2023 16:00:00,337.3,342.99,335.5,341.27,28195534
7/7/2023 16:00:00,339.32,341.79,337,337.22,21214824
7/10/2023 16:00:00,334.6,335.23,327.59,331.83,32791449
7/11/2023 16:00:00,331.06,332.86,327,332.47,26698218
7/12/2023 16:00:00,336.6,341.65,335.67,337.2,29995262
7/13/2023 16:00:00,339.56,343.74,339.02,342.66,20567159
7/14/2023 16:00:00,347.59,351.43,344.31,345.24,28352729
7/17/2023 16:00:00,345.68,346.99,342.2,345.73,20363927
7/18/2023 16:00:00,345.83,366.78,342.17,359.49,64872705
7/19/2023 16:00:00,361.75,362.46,352.44,355.08,39732901
7/20/2023 16:00:00,353.57,357.97,345.37,346.87,33778395
7/21/2023 16:00:00,349.15,350.3,339.83,343.77,69405382
7/24/2023 16:00:00,345.85,346.92,342.31,345.11,26719207
7/25/2023 16:00:00,347.11,351.89,345.07,350.98,41637739
7/26/2023 16:00:00,341.44,344.67,333.11,337.77,58383702
7/27/2023 16:00:00,340.48,341.33,329.05,330.72,39635262
7/28/2023 16:00:00,333.67,340.01,333.17,338.37,28484868
7/31/2023 16:00:00,336.92,337.7,333.36,335.92,25446022
8/1/2023 16:00:00,335.19,338.54,333.7,336.34,18381253
8/2/2023 16:00:00,333.63,333.63,326.36,327.5,27761257
8/3/2023 16:00:00,326,329.88,325.95,326.66,18360352
8/4/2023 16:00:00,331.88,335.14,327.24,327.78,23741484
8/7/2023 16:00:00,328.37,331.11,327.52,330.11,17741526
8/8/2023 16:00:00,326.96,328.75,323,326.05,22327574
8/9/2023 16:00:00,326.47,327.11,321.05,322.23,22373268
8/10/2023 16:00:00,326.02,328.26,321.18,322.93,20113725
8/11/2023 16:00:00,320.26,322.41,319.21,321.01,24355491
8/14/2023 16:00:00,321.39,324.06,320.08,324.04,18836139
8/15/2023 16:00:00,323,325.09,320.9,321.86,16966285
8/16/2023 16:00:00,320.8,324.42,319.8,320.4,20698864
8/17/2023 16:00:00,320.54,321.87,316.21,316.88,21257161
8/18/2023 16:00:00,314.49,318.38,311.55,316.48,24755012
8/21/2023 16:00:00,317.93,322.77,317.04,321.88,24039956
8/22/2023 16:00:00,325.5,326.08,321.46,322.46,16102024
8/23/2023 16:00:00,323.82,329.2,323.46,327,21166382
8/24/2023 16:00:00,332.85,332.98,319.96,319.97,23281434
8/25/2023 16:00:00,321.47,325.36,318.8,322.98,21684104
8/28/2023 16:00:00,325.66,326.15,321.72,323.7,14808482
8/29/2023 16:00:00,321.88,328.98,321.88,328.41,19284590
8/30/2023 16:00:00,328.67,329.81,326.45,328.79,15222110
8/31/2023 16:00:00,329.2,330.91,326.78,327.76,26410954
9/1/2023 16:00:00,331.31,331.99,326.78,328.66,14942024
9/5/2023 16:00:00,329,334.85,328.66,333.55,18553859
9/6/2023 16:00:00,333.38,334.46,330.18,332.88,17535773
9/7/2023 16:00:00,331.29,333.08,329.03,329.91,18380995
9/8/2023 16:00:00,330.09,336.16,329.46,334.27,19548165
9/11/2023 16:00:00,337.24,338.42,335.43,337.94,16583324
9/12/2023 16:00:00,335.82,336.79,331.48,331.77,17565482
9/13/2023 16:00:00,331.31,336.85,331.17,336.06,16544412
9/14/2023 16:00:00,339.15,340.86,336.57,338.7,20267048
9/15/2023 16:00:00,336.92,337.4,329.65,330.22,37679792
9/18/2023 16:00:00,327.8,330.4,326.36,329.06,16834208
9/19/2023 16:00:00,326.17,329.39,324.51,328.65,16514487
9/20/2023 16:00:00,329.51,329.59,320.51,320.77,21436525
9/21/2023 16:00:00,319.26,325.35,315,319.53,35560362
9/22/2023 16:00:00,321.32,321.45,316.15,317.01,21447887
9/25/2023 16:00:00,316.59,317.67,315,317.54,17835964
9/26/2023 16:00:00,315.13,315.88,310.02,312.14,26297573
9/27/2023 16:00:00,312.3,314.3,309.69,312.79,19410082
9/28/2023 16:00:00,310.99,315.48,309.45,313.64,19683564
9/29/2023 16:00:00,317.75,319.47,314.98,315.75,24147298
10/2/2023 16:00:00,316.28,321.89,315.18,321.8,20570006
10/3/2023 16:00:00,320.83,321.39,311.21,313.39,21033492
10/4/2023 16:00:00,314.03,320.04,314,318.96,20720144
10/5/2023 16:00:00,319.09,319.98,314.9,319.36,16965629
10/6/2023 16:00:00,316.55,329.19,316.3,327.26,25673630
10/9/2023 16:00:00,324.75,330.3,323.18,329.82,19891180
10/10/2023 16:00:00,330.96,331.1,327.67,328.39,20557094
10/11/2023 16:00:00,331.21,332.82,329.14,332.42,20063246
10/12/2023 16:00:00,330.57,333.63,328.72,331.16,19313098
10/13/2023 16:00:00,332.38,333.83,326.36,327.73,21085695
10/16/2023 16:00:00,331.05,336.14,330.6,332.64,22158048
10/17/2023 16:00:00,329.59,333.46,327.41,332.06,18338523
10/18/2023 16:00:00,332.49,335.59,328.3,330.11,23153602
10/19/2023 16:00:00,332.15,336.88,330.91,331.32,25052071
10/20/2023 16:00:00,331.72,331.92,325.45,326.67,25027715
10/23/2023 16:00:00,325.47,332.73,324.39,329.32,24374748
10/24/2023 16:00:00,331.3,331.84,327.6,330.53,31153571
10/25/2023 16:00:00,345.02,346.2,337.62,340.67,55053828
10/26/2023 16:00:00,340.54,341.63,326.94,327.89,37828543
10/27/2023 16:00:00,330.43,336.72,328.4,329.81,29856522
10/30/2023 16:00:00,333.41,339.45,331.83,337.31,22828082
10/31/2023 16:00:00,338.85,339,334.69,338.11,20265282
11/1/2023 16:00:00,339.79,347.42,339.65,346.07,28158819
11/2/2023 16:00:00,347.24,348.83,344.77,348.32,24348072
11/3/2023 16:00:00,349.63,354.39,347.33,352.8,23637673
11/6/2023 16:00:00,353.45,357.54,353.35,356.53,23828301
11/7/2023 16:00:00,359.4,362.46,357.63,360.53,25833931
11/8/2023 16:00:00,361.68,363.87,360.55,363.2,26767828
11/9/2023 16:00:00,362.3,364.79,360.36,360.69,24847331
11/10/2023 16:00:00,361.49,370.1,361.07,369.67,28065164
11/13/2023 16:00:00,368.22,368.47,365.9,366.68,19986506
11/14/2023 16:00:00,371.01,371.95,367.35,370.27,27683862
11/15/2023 16:00:00,371.28,373.13,367.11,369.67,26860095
11/16/2023 16:00:00,370.96,376.35,370.18,376.17,27182315
11/17/2023 16:00:00,373.61,374.37,367,369.85,40325371
11/20/2023 16:00:00,371.22,378.87,371,377.44,52528964
11/21/2023 16:00:00,375.67,376.22,371.12,373.07,28423145
11/22/2023 16:00:00,378,379.79,374.97,377.85,23361184
11/24/2023 13:05:00,377.33,377.97,375.14,377.43,10176649
11/27/2023 16:00:00,376.78,380.64,376.2,378.61,22179228
11/28/2023 16:00:00,378.35,383,378.16,382.7,20453112
11/29/2023 16:00:00,383.76,384.3,377.44,378.85,28963399
11/30/2023 16:00:00,378.49,380.09,375.47,378.91,30554415
12/1/2023 16:00:00,376.76,378.16,371.31,374.51,33040472
12/4/2023 16:00:00,369.1,369.52,362.9,369.14,32063305
12/5/2023 16:00:00,366.45,373.08,365.62,372.52,23065035
12/6/2023 16:00:00,373.54,374.18,368.03,368.8,21182072
12/7/2023 16:00:00,368.23,371.45,366.32,370.95,23118864
12/8/2023 16:00:00,369.2,374.46,368.23,374.23,20154366
12/11/2023 16:00:00,368.48,371.6,366.1,371.3,27708757
12/12/2023 16:00:00,370.85,374.42,370.46,374.38,24838253
12/13/2023 16:00:00,376.02,377.64,370.77,374.37,30955531
12/14/2023 16:00:00,373.31,373.76,364.13,365.93,43277461
12/15/2023 16:00:00,366.85,372.4,366.28,370.73,78502324
12/18/2023 16:00:00,369.45,373,368.68,372.65,21802878
12/19/2023 16:00:00,371.49,373.26,369.84,373.26,20603658
12/20/2023 16:00:00,375,376.03,370.53,370.62,26316650
12/21/2023 16:00:00,372.56,374.41,370.04,373.54,17708006
12/22/2023 16:00:00,373.68,375.18,372.71,374.58,17107484
12/26/2023 16:00:00,375,376.94,373.5,374.66,12673050
12/27/2023 16:00:00,373.69,375.06,372.81,374.07,14905412
12/28/2023 16:00:00,375.37,376.46,374.16,375.28,14327013
12/29/2023 16:00:00,376,377.16,373.48,376.04,18730838
1/2/2024 16:00:00,373.86,375.9,366.77,370.87,25258633
1/3/2024 16:00:00,369.01,373.26,368.51,370.6,23083465
1/4/2024 16:00:00,370.67,373.1,367.17,367.94,20901502
1/5/2024 16:00:00,368.97,372.06,366.5,367.75,21004575
1/8/2024 16:00:00,369.3,375.2,369.01,374.69,23133967
1/9/2024 16:00:00,372.01,375.99,371.19,375.79,20829953
1/10/2024 16:00:00,376.37,384.17,376.32,382.77,25514245
1/11/2024 16:00:00,386,390.68,380.38,384.63,27850846
1/12/2024 16:00:00,385.49,388.68,384.65,388.47,21661153
1/16/2024 16:00:00,393.66,394.03,387.62,390.27,27202268
1/17/2024 16:00:00,387.98,390.11,384.81,389.47,22234108
1/18/2024 16:00:00,391.72,393.99,390.12,393.87,23392068
1/19/2024 16:00:00,395.76,398.67,393.5,398.67,29331136
1/22/2024 16:00:00,400.02,400.62,393.59,396.51,27016902
1/23/2024 16:00:00,395.75,399.38,393.93,398.9,20525882
1/24/2024 16:00:00,401.54,405.63,400.45,402.56,24866953
1/25/2024 16:00:00,404.32,407.01,402.53,404.87,21021155
1/26/2024 16:00:00,404.37,406.17,402.43,403.93,17803271
1/29/2024 16:00:00,406.06,409.98,404.33,409.72,24510236
1/30/2024 16:00:00,412.26,413.05,406.45,408.59,33477610
1/31/2024 16:00:00,406.96,415.32,397.21,397.58,47871097
2/1/2024 16:00:00,401.83,408,401.8,403.78,30657726
2/2/2024 16:00:00,403.81,412.65,403.56,411.22,28256670
2/5/2024 16:00:00,409.9,411.16,403.99,405.65,25352286
2/6/2024 16:00:00,405.88,407.97,402.91,405.49,18382624
2/7/2024 16:00:00,407.44,414.3,407.4,414.05,22340526
2/8/2024 16:00:00,414.05,415.56,412.53,414.11,21225257
2/9/2024 16:00:00,415.25,420.82,415.09,420.55,22032844
2/12/2024 16:00:00,420.56,420.74,414.75,415.26,21202921
2/13/2024 16:00:00,404.94,410.07,403.39,406.32,27824936
2/14/2024 16:00:00,408.07,409.84,404.57,409.49,20401190
2/15/2024 16:00:00,408.14,409.13,404.29,406.56,21825525
2/16/2024 16:00:00,407.96,408.29,403.44,404.06,22296495
2/20/2024 16:00:00,403.24,404.49,398.01,402.79,24307915
2/21/2024 16:00:00,400.17,402.29,397.22,402.18,18631072
2/22/2024 16:00:00,410.19,412.83,408.57,411.65,27009869
2/23/2024 16:00:00,415.67,415.86,408.97,410.34,16295879
2/26/2024 16:00:00,411.46,412.16,407.36,407.54,16193505
2/27/2024 16:00:00,407.99,408.32,403.85,407.48,14835827
2/28/2024 16:00:00,408.18,409.3,405.32,407.72,13183125
2/29/2024 16:00:00,408.64,414.2,405.92,413.64,31947263
3/1/2024 16:00:00,411.27,415.87,410.88,415.5,17823445
3/4/2024 16:00:00,413.44,417.35,412.32,414.92,17595956
3/5/2024 16:00:00,413.96,414.25,400.64,402.65,26919177
3/6/2024 16:00:00,402.97,405.16,398.39,402.09,22344149
3/7/2024 16:00:00,406.12,409.78,402.24,409.14,18718479
3/8/2024 16:00:00,407.96,410.42,404.33,406.22,18002186
3/11/2024 16:00:00,403.76,405.68,401.26,404.52,16120752
3/12/2024 16:00:00,407.62,415.57,406.79,415.28,22457003
3/13/2024 16:00:00,418.1,418.18,411.45,415.1,17115931
3/14/2024 16:00:00,420.24,427.82,417.99,425.22,34157299
3/15/2024 16:00:00,419.29,422.6,412.79,416.42,45079903
3/18/2024 16:00:00,414.25,420.73,413.78,417.32,20105977
3/19/2024 16:00:00,417.83,421.67,415.55,421.41,19837915
3/20/2024 16:00:00,422,425.96,420.66,425.23,17860085
3/21/2024 16:00:00,429.83,430.82,427.16,429.37,21296222
3/22/2024 16:00:00,429.7,429.86,426.07,428.74,17648473
3/25/2024 16:00:00,425.24,427.41,421.61,422.86,18060450
3/26/2024 16:00:00,425.61,425.99,421.35,421.65,16725647
3/27/2024 16:00:00,424.44,424.45,419.01,421.43,16704978
3/28/2024 16:00:00,420.96,421.87,419.12,420.72,21871161
4/1/2024 16:00:00,423.95,427.89,422.22,424.57,16315961
4/2/2024 16:00:00,420.11,422.38,417.84,421.44,17911992
4/3/2024 16:00:00,419.73,423.26,419.09,420.45,16502264
4/4/2024 16:00:00,424.99,428.67,417.57,417.88,19370875
4/5/2024 16:00:00,420.01,426.51,418.32,425.52,16554761
4/8/2024 16:00:00,425.17,427.28,423.3,424.59,14272387
4/9/2024 16:00:00,426.44,427.74,421.62,426.28,12512289
